Date,BTC,ETH,SOL,DOGE,LINK,ADA,XLM,BCH,LTC,ZEC,DOT,UNI,AAVE,ETC,FIL,ATOM,ALGO,ICP,AVAX,NEAR,INJ,HBAR,APT,SUI,XRP
2024-02-13,49725.36,2641.63,112.55,0.0811,19.879,0.5452,0.111004,270.53,69.0,20.83,7.358,6.681,89.67,26.22,5.489,10.289,0.1779,12.931,39.75,3.217,34.78,0.08145,9.21,1.858,0.5248
2024-02-14,51858.59,2777.56,117.14,0.08557,20.262,0.5776,0.114489,281.04,69.9,21.31,7.657,6.896,91.06,26.88,5.593,10.254,0.1837,13.594,42.25,3.336,35.489,0.08258,9.45,1.9081,0.5384
2024-02-15,51934.29,2825.94,113.62,0.08538,19.951,0.6094,0.116829,270.69,69.84,22.34,7.788,7.518,92.35,26.81,5.874,10.342,0.1875,13.518,41.59,3.398,34.163,0.08294,10.17,1.8651,0.5627
2024-02-16,52162.64,2803.89,110.41,0.08597,19.566,0.5992,0.115531,274.52,70.64,22.66,7.656,7.447,94.62,26.79,5.793,10.244,0.1944,13.135,40.28,3.28,34.625,0.08558,9.81,1.8091,0.5647
2024-02-17,51666.22,2786.83,108.95,0.08359,20.038,0.6097,0.114189,267.4,70.0,24.92,7.705,7.765,93.99,26.03,6.213,10.276,0.1904,13.186,39.77,3.332,37.855,0.08354,9.7,1.7687,0.5498
2024-02-18,52153.63,2882.06,112.25,0.0852,20.123,0.6196,0.115986,270.64,70.82,25.63,7.857,7.656,94.62,26.54,6.279,10.593,0.1964,13.658,40.3,3.521,38.906,0.0898,9.7,1.7999,0.5574
2024-02-19,51787.05,2945.43,111.57,0.08944,19.834,0.6308,0.118411,273.22,71.33,26.86,8.029,7.701,96.22,27.41,7.392,10.735,0.2038,14.606,39.51,3.53,37.576,0.112,10.13,1.7743,0.5629
2024-02-20,52277.52,3015.56,108.32,0.08617,19.296,0.622,0.117675,265.3,69.66,24.87,7.73,7.559,93.85,27.05,7.718,10.37,0.1964,13.728,38.52,3.397,36.449,0.10724,9.65,1.7183,0.5624
2024-02-21,51851.67,2968.37,105.05,0.08459,18.597,0.5988,0.114354,263.12,68.92,24.57,7.468,7.392,91.69,26.08,7.245,9.98,0.1888,13.184,37.61,3.238,35.085,0.10457,9.24,1.6924,0.5492
2024-02-22,51258.7,2969.77,101.69,0.08403,18.105,0.5855,0.11533,260.15,68.76,26.74,7.475,7.357,91.8,25.79,8.057,9.78,0.1887,12.731,36.77,3.252,34.119,0.11618,9.21,1.7176,0.5408
2024-02-23,50747.05,2921.79,99.91,0.08452,17.934,0.5823,0.114805,264.75,68.77,26.79,7.564,11.399,94.59,25.41,8.007,9.948,0.1856,12.367,35.91,3.362,32.905,0.10941,9.11,1.6034,0.5341
2024-02-24,51570.65,2992.66,104.01,0.08615,18.535,0.5969,0.116384,267.67,70.41,27.97,7.82,11.257,101.17,26.08,8.099,10.419,0.1972,12.518,36.76,3.864,34.654,0.11012,9.46,1.6356,0.545
2024-02-25,51731.0,3113.17,103.47,0.08617,18.724,0.5913,0.116569,267.89,70.16,27.7,7.92,11.145,100.36,27.18,8.115,10.374,0.2078,12.488,37.45,3.705,35.81,0.1093,9.65,1.6452,0.5426
2024-02-26,54533.48,3178.34,110.0,0.08934,19.103,0.6197,0.118077,274.88,71.97,28.09,8.111,10.621,102.78,27.79,8.151,11.144,0.2123,12.943,39.32,4.099,36.675,0.11167,10.16,1.6721,0.551
2024-02-27,57077.07,3243.84,108.41,0.09762,19.032,0.6242,0.122985,292.98,74.01,28.77,8.372,10.839,104.8,28.15,7.667,11.214,0.2082,13.028,39.26,3.944,40.14,0.10823,9.96,1.6155,0.5865
2024-02-28,62518.9,3386.64,119.0,0.11618,19.455,0.6293,0.121119,296.79,74.58,28.33,8.354,10.937,104.49,29.63,7.727,11.411,0.2109,12.642,40.38,3.901,43.299,0.11338,12.38,1.5854,0.5758
2024-02-29,61179.03,3341.78,125.73,0.11739,19.284,0.6552,0.122164,297.98,79.97,27.92,8.266,11.137,105.85,28.91,8.155,11.282,0.2116,12.604,40.99,3.877,40.927,0.11456,11.71,1.6776,0.5872
2024-03-01,62436.72,3436.0,129.53,0.13947,20.063,0.7203,0.127134,316.49,84.94,29.55,8.667,11.575,110.62,30.35,8.209,11.654,0.2286,12.973,42.7,3.96,45.321,0.11685,11.87,1.6915,0.6017
2024-03-02,62045.78,3424.04,130.22,0.14207,21.416,0.7422,0.13835,501.86,94.67,33.19,9.47,12.62,116.1,34.34,9.315,12.212,0.2484,13.301,44.38,4.486,42.76,0.1155,12.14,1.623,0.6448
2024-03-03,63154.49,3489.53,130.22,0.15358,20.519,0.7285,0.135867,471.07,90.76,31.7,9.783,12.648,112.6,33.61,10.497,12.166,0.2514,13.196,42.6,4.436,40.7,0.11304,11.61,1.5595,0.627
2024-03-04,68360.14,3633.23,133.49,0.18242,20.448,0.7712,0.14606,474.22,89.07,32.82,9.878,12.37,114.34,36.02,10.035,12.492,0.2506,13.377,43.15,4.34,40.608,0.11737,12.09,1.4881,0.6488
2024-03-05,63800.78,3557.41,125.55,0.15377,19.002,0.6932,0.132342,401.89,82.04,30.36,9.336,13.2,105.83,34.25,8.911,12.015,0.2321,14.079,39.48,4.251,38.02,0.11173,13.7,1.401,0.5921
2024-03-06,66122.28,3821.82,130.88,0.15793,20.098,0.7355,0.138581,415.98,85.95,32.85,10.546,15.407,127.64,37.3,10.06,14.235,0.2596,15.349,41.58,5.901,38.923,0.12598,13.7,1.476,0.612
2024-03-07,66938.21,3875.28,144.06,0.15784,20.124,0.7439,0.142191,432.65,88.15,34.09,10.42,14.905,134.16,37.95,9.933,13.917,0.2802,14.934,43.26,5.531,42.934,0.134,13.26,1.5828,0.6282
2024-03-08,68289.16,3892.6,145.12,0.16491,19.746,0.7246,0.141864,437.38,88.54,34.68,10.664,14.621,133.03,38.09,11.485,13.444,0.2716,14.673,42.71,5.754,41.559,0.13085,13.25,1.5463,0.6211
2024-03-09,68480.0,3913.55,144.58,0.17917,20.019,0.743,0.14252,433.06,90.86,34.34,10.514,14.198,131.47,37.33,11.078,13.373,0.2697,14.796,43.01,6.201,40.962,0.13087,13.18,1.5867,0.6211
2024-03-10,69032.12,3881.96,144.56,0.17035,21.711,0.7173,0.139839,423.95,87.52,33.77,10.273,14.241,126.87,36.17,10.688,13.185,0.2632,14.153,42.1,5.954,40.164,0.126,12.75,1.5567,0.6086
2024-03-11,72110.98,4066.21,148.9,0.18205,21.277,0.7754,0.157618,448.72,103.82,34.82,11.045,14.448,136.57,37.96,11.184,13.707,0.2921,15.027,49.1,6.69,42.589,0.13266,13.47,1.5731,0.7229
2024-03-12,71475.93,3980.34,151.06,0.16818,20.705,0.7483,0.149347,434.8,97.57,34.18,10.737,14.068,135.37,36.89,10.912,13.415,0.3179,14.718,55.51,8.083,51.948,0.1332,13.38,1.5995,0.6882
2024-03-13,73135.04,4007.7,163.95,0.16907,20.767,0.7646,0.150889,442.75,97.28,34.93,11.38,14.235,142.75,36.54,10.623,14.126,0.3189,14.511,54.83,7.776,48.382,0.13274,13.14,1.6222,0.6897
2024-03-14,71364.58,3880.45,176.69,0.17726,20.875,0.7506,0.144441,440.32,94.07,34.05,11.557,13.949,139.36,35.07,10.502,13.681,0.3116,13.929,53.95,8.857,47.925,0.12711,14.3,1.5666,0.6689
2024-03-15,69506.88,3742.95,183.91,0.16353,19.634,0.7275,0.137056,416.81,89.8,31.5,10.812,13.051,129.08,33.29,9.77,12.638,0.2992,12.88,58.37,7.476,44.503,0.12055,15.13,1.4919,0.6345
2024-03-16,65254.22,3520.1,181.99,0.14234,18.105,0.6585,0.129193,388.41,84.04,29.12,9.677,12.019,118.69,30.67,8.831,11.917,0.2672,12.234,53.38,6.72,40.694,0.11084,13.3,1.6333,0.6025
2024-03-17,68343.64,3641.02,201.69,0.15417,18.65,0.6808,0.132037,402.36,85.86,29.22,10.071,12.413,126.74,31.94,9.166,12.265,0.275,12.57,58.38,8.233,42.803,0.11633,14.01,1.62,0.6188
2024-03-18,67613.04,3520.66,195.96,0.14353,18.299,0.6604,0.134914,401.06,86.76,27.61,9.901,11.865,123.29,31.41,8.871,11.725,0.2515,12.376,60.68,7.023,38.422,0.11183,14.41,1.5208,0.6454
2024-03-19,61906.27,3156.97,169.76,0.12869,16.804,0.5862,0.120725,358.84,78.43,25.0,8.766,10.612,109.31,27.73,7.992,10.884,0.2302,10.921,53.56,6.356,36.049,0.10135,15.43,1.6471,0.5844
2024-03-20,67858.8,3516.68,191.91,0.15213,18.419,0.6399,0.130844,409.66,84.67,28.27,9.484,11.905,120.15,30.6,8.64,11.754,0.2508,11.927,57.07,6.91,39.187,0.11143,15.59,1.7545,0.6108
2024-03-21,65484.7,3491.78,179.4,0.15538,18.447,0.6315,0.133295,414.43,85.72,29.38,9.179,12.185,123.33,30.3,9.02,11.635,0.2488,12.734,53.79,6.442,37.114,0.10997,15.02,1.8287,0.6403
2024-03-22,63814.56,3337.41,175.24,0.15296,18.372,0.6147,0.128322,431.35,83.43,28.82,8.94,11.759,118.98,29.36,8.732,11.419,0.2413,13.357,53.46,6.491,35.265,0.10664,16.25,1.7327,0.6117
2024-03-23,63998.86,3330.05,172.7,0.16189,18.067,0.6231,0.13268,455.6,85.27,28.68,8.973,11.613,121.37,30.27,8.625,11.342,0.2483,13.488,53.46,6.614,35.006,0.10658,16.15,1.6456,0.6167
2024-03-24,67204.93,3454.67,183.88,0.1765,18.522,0.6467,0.135052,485.04,89.62,29.77,9.373,12.043,124.84,31.57,8.908,11.609,0.2562,15.131,55.66,6.999,36.505,0.11004,16.33,1.6793,0.6325
2024-03-25,69890.28,3591.02,188.99,0.17526,19.381,0.6565,0.136705,487.41,90.59,30.33,9.741,12.436,127.0,32.47,9.37,12.185,0.2681,17.651,57.74,7.45,37.842,0.11725,17.35,1.7047,0.6406
2024-03-26,69992.4,3587.67,190.48,0.18229,20.009,0.6651,0.138207,479.01,95.74,31.61,9.689,12.69,130.86,32.13,9.445,12.21,0.2797,19.041,55.77,7.662,39.026,0.12033,18.07,1.8853,0.6318
2024-03-27,69435.96,3499.56,186.24,0.19036,19.284,0.6475,0.13369,538.77,93.52,30.97,9.441,12.239,124.87,31.75,9.115,12.624,0.2701,18.384,54.09,7.247,37.915,0.11362,17.68,2.0763,0.6116
2024-03-28,70801.18,3561.1,189.68,0.21999,19.146,0.651,0.137981,567.68,94.15,30.79,9.522,12.75,127.81,32.53,9.301,12.29,0.2727,18.034,54.64,7.188,38.436,0.11612,17.37,2.0228,0.6246
2024-03-29,69903.75,3511.08,192.15,0.2131,18.978,0.6647,0.142758,621.26,109.14,30.69,9.606,12.649,127.55,34.18,9.653,12.526,0.2686,17.207,53.37,6.977,36.678,0.11592,17.21,1.9043,0.6305
2024-03-30,69626.87,3507.51,194.26,0.19919,18.945,0.6438,0.139183,597.97,102.9,30.08,9.436,12.614,123.93,32.92,9.442,12.265,0.2607,17.896,52.94,6.943,35.826,0.11362,16.63,1.8809,0.6216
2024-03-31,71288.9,3645.48,202.38,0.22004,19.17,0.6499,0.141109,678.46,105.05,30.43,9.644,12.948,128.42,34.25,9.96,12.293,0.268,18.766,54.08,7.297,36.8,0.11576,17.08,1.9144,0.6291
2024-04-01,69681.82,3505.85,192.35,0.20513,18.371,0.6216,0.135591,648.18,99.3,29.09,9.149,12.422,129.32,32.7,9.386,11.634,0.2513,18.045,51.4,6.738,34.221,0.10994,16.69,1.9421,0.6111
2024-04-02,65464.14,3279.64,181.54,0.18252,17.958,0.5809,0.128669,639.39,106.79,27.65,8.588,11.306,115.54,30.02,8.579,10.966,0.2343,17.915,46.89,6.215,32.589,0.10359,14.71,1.7336,0.5856
2024-04-03,65987.92,3312.43,185.11,0.17526,17.691,0.5693,0.126326,593.1,98.35,27.23,8.418,10.876,114.5,30.64,8.425,10.826,0.2323,17.837,45.89,6.596,32.901,0.10254,14.14,1.6682,0.5744
2024-04-04,68525.23,3329.39,184.15,0.18007,17.8,0.5833,0.128837,665.35,98.47,27.67,8.492,10.982,116.43,32.84,8.635,11.019,0.2371,17.855,46.53,6.728,32.808,0.10522,14.16,1.684,0.5937
2024-04-05,67856.51,3319.26,174.46,0.17729,17.33,0.5742,0.127493,657.87,97.88,27.34,8.382,10.932,113.76,33.1,8.396,10.901,0.2294,16.863,45.33,7.22,34.323,0.10471,13.15,1.6081,0.5872
2024-04-06,68919.89,3352.66,178.73,0.18581,17.564,0.5836,0.129122,694.21,101.65,27.49,8.498,11.244,118.6,33.45,8.585,11.105,0.2336,17.032,48.19,7.017,34.896,0.10597,13.22,1.6251,0.5931
2024-04-07,69350.34,3453.67,179.53,0.19884,17.917,0.5888,0.129287,684.86,101.22,27.84,8.708,11.398,122.8,33.86,8.835,11.077,0.2352,17.135,49.32,6.915,35.256,0.10585,13.61,1.6425,0.5945
2024-04-08,71622.53,3694.56,180.66,0.20261,18.102,0.6138,0.13341,681.4,103.24,28.51,9.041,11.62,129.19,35.64,9.31,11.298,0.2453,17.792,49.85,7.361,35.668,0.10947,14.26,1.711,0.6147
2024-04-09,69117.01,3504.58,172.31,0.18908,17.354,0.591,0.132017,671.57,97.53,27.64,8.651,11.208,126.5,32.8,8.656,10.834,0.2317,16.062,46.46,7.222,33.245,0.10341,12.73,1.5742,0.6137
2024-04-10,70634.04,3546.0,173.34,0.19973,17.415,0.5861,0.129653,629.5,96.71,27.07,8.411,10.045,128.55,33.49,8.492,10.816,0.2305,15.969,47.31,6.989,33.246,0.10234,12.22,1.5211,0.6171
2024-04-11,70020.73,3503.06,172.35,0.19379,17.558,0.5857,0.130223,614.47,98.78,26.56,8.385,9.139,117.66,33.74,8.054,10.758,0.2278,15.507,46.03,6.797,31.966,0.09994,11.84,1.4907,0.6087
2024-04-12,67148.61,3239.31,153.24,0.17448,15.164,0.503,0.115132,533.58,86.16,23.26,7.243,7.925,100.08,29.58,6.627,9.383,0.1938,13.949,39.37,5.797,26.83,0.08805,9.79,1.2402,0.5474
2024-04-13,64024.77,3011.39,138.48,0.15273,13.318,0.446,0.105535,480.98,77.47,20.54,6.403,6.937,83.01,25.59,5.758,8.094,0.1681,12.397,33.97,5.234,23.388,0.07905,8.8,1.0644,0.4801
2024-04-14,65777.05,3158.06,151.44,0.16233,14.119,0.4682,0.110816,527.06,79.82,21.98,6.861,7.537,88.16,27.05,6.177,8.343,0.1797,12.906,37.32,5.728,26.132,0.08364,9.6,1.2,0.5039
2024-04-15,63452.18,3103.13,138.56,0.16122,13.592,0.4612,0.107652,508.39,78.13,21.24,6.707,7.248,84.96,26.47,6.007,8.136,0.1704,12.352,35.18,5.221,24.543,0.07959,9.12,1.1711,0.4979
2024-04-16,63814.94,3085.25,136.26,0.15609,13.471,0.4586,0.109634,487.39,79.99,21.43,6.705,7.185,86.77,26.18,6.081,8.174,0.1746,12.247,34.77,5.493,25.058,0.07993,9.26,1.225,0.4968
2024-04-17,61279.36,2984.98,131.84,0.14758,13.136,0.4441,0.107551,464.04,80.18,21.03,6.578,6.888,83.66,25.39,5.846,8.044,0.1688,11.859,33.6,5.411,26.035,0.07819,9.16,1.2596,0.4952
2024-04-18,63513.85,3065.82,142.14,0.15234,13.893,0.4583,0.110457,483.02,80.8,22.05,6.784,7.297,85.46,26.13,5.997,8.202,0.1747,12.777,34.87,5.709,27.65,0.08231,9.5,1.2572,0.503
2024-04-19,63848.37,3057.93,142.56,0.15641,13.955,0.4683,0.111869,476.89,80.91,22.29,6.684,7.497,85.85,26.05,6.147,8.151,0.175,14.057,34.67,5.59,28.194,0.08033,9.41,1.3341,0.5033
2024-04-20,64968.87,3157.01,151.33,0.16264,14.964,0.5074,0.115963,515.54,85.08,23.25,7.243,7.875,91.81,27.9,6.65,8.683,0.1919,15.544,38.33,6.226,29.763,0.0869,10.24,1.4285,0.5291
2024-04-21,64952.92,3148.1,148.82,0.15825,15.106,0.4992,0.113859,502.45,84.18,22.75,7.142,7.73,91.08,27.44,6.48,8.755,0.1873,15.092,37.16,6.448,28.278,0.08884,10.01,1.3717,0.5246
2024-04-22,66859.17,3201.46,157.02,0.16128,15.461,0.517,0.118243,522.95,85.44,24.31,7.469,8.212,96.48,28.36,6.573,8.92,0.1955,15.085,39.18,7.034,28.734,0.09043,10.19,1.3937,0.5561
2024-04-23,66414.16,3219.49,154.69,0.15977,15.182,0.4999,0.117423,505.65,85.04,23.96,7.242,7.949,94.71,28.12,6.386,8.696,0.1937,14.458,38.3,6.891,28.063,0.15703,9.78,1.3259,0.5445
2024-04-24,64255.78,3138.91,147.71,0.1513,14.528,0.4746,0.114424,479.16,83.21,22.91,6.928,7.714,90.74,26.36,6.043,8.403,0.2115,13.698,36.36,6.857,26.431,0.12472,9.15,1.2504,0.5273
2024-04-25,64484.44,3155.36,144.83,0.15126,14.592,0.4705,0.11376,478.24,83.76,23.37,6.86,7.931,91.51,26.44,5.994,8.321,0.1999,13.779,35.59,7.129,26.522,0.11955,9.02,1.2241,0.5254
2024-04-26,63742.39,3130.0,139.22,0.14797,14.48,0.4628,0.113995,482.61,88.09,22.88,6.76,7.701,89.59,27.09,6.002,8.297,0.1976,13.054,34.4,6.923,25.517,0.11108,8.84,1.1743,0.5258
2024-04-27,63422.0,3253.04,141.22,0.14766,14.254,0.467,0.114417,476.82,83.83,23.21,6.805,7.968,91.71,27.8,5.921,8.395,0.1981,13.301,34.45,7.134,25.929,0.10642,8.99,1.211,0.5177
2024-04-28,63108.94,3262.6,137.98,0.14669,13.803,0.4596,0.112306,470.61,83.97,22.46,6.723,7.826,90.35,28.0,5.893,8.2,0.1929,13.57,33.93,7.041,25.782,0.10347,8.99,1.2165,0.5104
2024-04-29,63844.85,3215.53,137.73,0.14335,14.074,0.457,0.111972,465.02,83.48,22.38,6.587,7.689,89.4,27.58,5.918,8.151,0.1903,13.425,35.29,6.86,25.842,0.10315,9.11,1.1915,0.5148
2024-04-30,60622.1,3011.4,126.66,0.1333,13.121,0.4409,0.107636,433.84,79.44,21.37,6.422,7.029,83.28,25.39,5.621,8.441,0.1779,12.87,32.69,6.189,23.761,0.09381,8.7,1.1429,0.5003
2024-05-01,58265.59,2968.12,134.46,0.13007,13.328,0.4493,0.110985,424.23,80.05,22.23,6.888,7.035,83.54,25.52,5.709,8.732,0.1803,13.152,33.29,6.133,23.699,0.09949,8.92,1.1459,0.5169
2024-05-02,59071.89,2986.32,137.57,0.13192,13.588,0.4577,0.11029,429.11,80.04,22.76,7.277,7.107,84.94,25.65,5.929,8.643,0.1813,13.518,33.58,6.084,23.46,0.10033,8.85,1.1215,0.5181
2024-05-03,62913.03,3103.27,143.73,0.14612,14.1,0.4675,0.111756,453.27,81.91,23.04,7.25,7.587,88.83,26.89,6.046,8.763,0.1918,13.613,35.57,6.881,25.037,0.11131,9.07,1.1118,0.5319
2024-05-04,63902.88,3117.41,146.06,0.16011,14.324,0.4633,0.110918,463.15,81.69,23.11,7.121,7.537,89.05,26.95,6.057,8.691,0.1928,13.166,37.37,6.866,24.647,0.10914,9.11,1.0908,0.5303
2024-05-05,64023.45,3136.95,145.74,0.16103,14.371,0.4581,0.110944,469.02,81.33,23.1,7.307,7.587,90.03,27.67,6.151,9.331,0.1965,12.99,37.37,7.495,24.217,0.11039,9.25,1.0961,0.5297
2024-05-06,63162.24,3062.69,152.83,0.15649,14.483,0.4538,0.109741,473.13,80.8,22.84,7.12,7.473,87.91,26.99,6.028,9.208,0.1939,12.807,37.11,7.309,25.601,0.1138,8.99,1.093,0.5403
2024-05-07,62315.76,3005.78,148.05,0.15,14.001,0.4414,0.107992,470.84,80.83,22.48,6.995,7.401,87.98,27.11,5.771,8.939,0.1908,12.395,35.31,7.121,24.713,0.10789,8.78,1.08,0.5245
2024-05-08,61169.53,2972.82,142.13,0.14314,13.893,0.4515,0.107287,448.04,81.65,23.45,6.982,7.325,86.08,27.15,5.701,9.082,0.1869,12.016,34.0,6.806,23.29,0.10586,8.58,1.0099,0.5168
2024-05-09,63073.57,3035.92,152.54,0.1522,14.235,0.4635,0.108558,454.79,83.07,23.47,7.048,7.498,89.95,27.65,5.918,9.124,0.1935,12.171,35.06,7.479,23.988,0.11061,8.81,1.0258,0.5208
2024-05-10,60787.47,2909.43,146.01,0.14395,13.564,0.4477,0.106263,426.7,80.22,22.86,6.743,7.111,83.74,26.39,5.623,8.641,0.1834,11.859,33.71,7.253,24.843,0.10574,8.46,1.0075,0.5022
2024-05-11,60814.63,2911.75,145.37,0.14305,13.302,0.4388,0.10581,429.5,81.36,22.5,6.661,7.029,82.28,26.46,5.605,8.504,0.1787,11.869,33.49,7.021,23.743,0.10667,8.38,0.9939,0.5059
2024-05-12,61453.02,2927.75,143.35,0.14117,13.554,0.4377,0.104727,432.79,81.38,22.35,6.614,7.06,83.06,26.71,5.603,8.479,0.1769,11.716,33.12,6.882,23.478,0.10859,8.35,1.0037,0.4991
2024-05-13,62932.37,2950.21,147.49,0.14861,13.392,0.4366,0.103958,437.3,80.61,22.18,6.673,7.006,82.77,26.27,5.601,8.396,0.1777,11.788,32.46,7.296,22.627,0.10753,8.18,0.9689,0.5052
2024-05-14,61539.84,2880.4,141.96,0.14545,12.981,0.4282,0.101859,428.85,78.7,21.94,6.482,6.781,80.42,25.35,5.344,8.125,0.1713,11.83,31.56,7.016,21.362,0.10529,7.79,0.8962,0.4999
2024-05-15,66244.69,3033.2,158.6,0.15535,13.872,0.4527,0.106837,463.89,82.5,23.23,6.964,7.369,86.09,27.1,5.786,8.439,0.18,12.496,34.67,8.058,23.656,0.11091,8.48,0.9922,0.5192
2024-05-16,65252.18,2945.11,159.37,0.14975,15.52,0.4597,0.106699,444.95,82.44,23.68,7.029,7.296,85.94,27.21,5.754,8.534,0.1741,12.172,34.45,8.019,23.419,0.11231,8.37,1.0245,0.5159
2024-05-17,67046.33,3093.39,169.48,0.1556,16.247,0.4822,0.108828,466.91,84.18,23.59,7.203,7.491,88.25,28.29,5.889,8.656,0.1828,13.104,36.45,8.042,24.746,0.11492,8.57,1.0764,0.5237
2024-05-18,66923.87,3123.99,172.46,0.15309,16.331,0.4824,0.108123,475.4,83.87,23.57,7.159,7.86,88.22,28.63,5.85,8.605,0.1829,13.244,37.24,7.921,25.008,0.11461,8.58,1.0817,0.5213
2024-05-19,66261.62,3070.9,169.92,0.14912,16.561,0.4671,0.105619,484.83,82.39,23.27,6.933,7.644,85.36,27.59,5.55,8.208,0.175,12.617,35.6,7.78,24.127,0.11101,8.11,1.0273,0.5096
2024-05-20,71432.17,3661.52,186.74,0.16575,17.267,0.5021,0.112535,517.98,88.65,25.03,7.575,9.329,98.04,32.35,6.17,8.918,0.1888,13.567,40.13,8.289,28.244,0.11754,9.11,1.1473,0.5378
2024-05-21,70142.84,3789.37,178.12,0.17021,16.735,0.4945,0.1122,514.7,88.24,24.58,7.611,9.655,97.07,31.72,6.234,8.781,0.1881,13.308,41.2,7.766,27.646,0.11507,9.31,1.1414,0.5369
2024-05-22,69109.93,3735.99,176.84,0.16623,16.348,0.4832,0.110602,498.72,85.75,24.68,7.461,9.302,94.31,30.36,6.114,8.559,0.1855,12.82,39.97,7.988,27.304,0.11337,8.99,1.1048,0.5266
2024-05-23,67940.45,3780.83,176.11,0.15965,16.594,0.4656,0.109205,490.91,85.41,25.33,7.195,9.083,97.88,32.42,5.79,8.359,0.1815,12.286,38.5,7.688,26.111,0.10898,8.92,1.0764,0.5286
2024-05-24,68547.8,3726.89,167.68,0.16381,17.245,0.46,0.110165,494.87,84.99,27.7,7.242,10.214,99.45,31.61,5.819,8.457,0.1887,12.418,37.99,7.908,25.799,0.10804,8.95,1.0681,0.5359
2024-05-25,69289.67,3749.06,168.33,0.17393,17.436,0.462,0.110948,493.57,84.99,26.89,7.424,11.33,105.18,31.69,6.007,8.493,0.1934,12.32,38.28,8.23,25.342,0.10861,9.09,1.0629,0.5416
2024-05-26,68473.72,3823.83,163.24,0.1661,17.032,0.458,0.108573,484.01,83.84,26.48,7.554,11.169,109.59,31.71,5.85,8.399,0.1893,12.036,36.73,7.81,24.794,0.10674,9.04,1.0411,0.528
2024-05-27,69368.72,3890.72,170.02,0.16892,18.773,0.4681,0.110367,489.34,85.17,26.97,7.634,11.047,108.54,31.89,6.112,8.691,0.1966,12.376,38.23,7.821,25.743,0.1068,9.65,1.0739,0.5335
2024-05-28,68321.98,3839.98,168.5,0.16478,18.513,0.4572,0.107768,469.99,83.35,26.57,7.362,11.098,106.29,31.36,5.933,8.714,0.1939,12.085,36.98,7.699,26.287,0.10436,9.35,1.0292,0.5283
2024-05-29,67569.45,3762.11,168.13,0.16365,18.434,0.4507,0.106481,465.26,83.47,26.82,7.169,10.43,103.67,30.39,5.779,8.624,0.1892,12.057,36.14,7.573,26.442,0.1032,9.08,1.0157,0.523
2024-05-30,68338.58,3746.74,166.83,0.15942,17.944,0.4464,0.106698,465.02,84.43,26.7,6.993,10.76,102.88,29.81,5.805,8.541,0.1897,11.961,35.95,7.281,24.911,0.10068,9.18,1.0127,0.5186
2024-05-31,67472.41,3758.44,165.51,0.15886,18.395,0.4464,0.106181,454.44,83.13,26.93,6.975,9.946,103.72,29.58,5.727,8.291,0.1881,11.843,36.0,7.234,24.374,0.10011,9.14,1.0222,0.5171
2024-06-01,67719.29,3812.48,165.99,0.16017,18.425,0.4495,0.106327,463.29,83.43,27.03,7.055,9.875,104.0,29.54,5.793,8.317,0.188,12.076,35.72,7.371,24.509,0.09991,9.06,1.0233,0.5184
2024-06-02,67735.52,3778.88,163.02,0.15711,18.138,0.4462,0.105079,457.9,83.08,26.33,6.987,9.418,103.17,28.93,5.805,8.292,0.1822,11.862,34.88,7.184,24.233,0.09918,8.92,1.0171,0.5133
2024-06-03,68791.0,3766.09,164.88,0.15832,17.629,0.4574,0.105372,464.81,82.82,25.49,7.009,9.493,101.06,28.63,5.786,8.337,0.1839,11.981,35.03,7.118,24.98,0.1013,8.92,1.0393,0.5198
2024-06-04,70542.32,3810.29,171.81,0.16137,17.719,0.4616,0.106339,477.14,83.68,27.56,7.177,11.468,103.05,29.73,5.958,8.537,0.186,12.3,36.06,7.422,25.23,0.10239,9.16,1.0544,0.5258
2024-06-05,71121.11,3866.57,173.58,0.16326,17.746,0.4614,0.106986,495.33,85.44,26.5,7.253,11.164,104.29,29.79,6.08,8.691,0.1887,12.33,36.57,7.66,26.783,0.1045,9.31,1.1041,0.526
2024-06-06,70773.64,3812.09,170.1,0.16005,17.243,0.4581,0.105243,496.16,84.17,26.8,7.139,10.616,102.39,29.05,5.961,8.616,0.1857,12.079,35.88,7.324,28.063,0.10143,9.1,1.1133,0.5214
2024-06-07,69324.53,3676.35,162.47,0.14816,16.311,0.4492,0.100133,477.36,80.1,24.89,6.657,9.819,97.44,27.08,6.116,8.1,0.1749,11.527,33.51,6.878,27.94,0.09412,8.59,1.0808,0.4988
2024-06-08,69304.05,3680.84,157.79,0.14588,15.928,0.4368,0.09825,469.58,79.98,23.0,6.385,10.053,92.9,26.86,6.053,7.757,0.1661,10.881,32.28,6.567,26.796,0.09029,8.13,1.1044,0.4927
2024-06-09,69637.87,3706.27,162.12,0.14678,16.375,0.444,0.099897,474.67,80.47,23.74,6.524,9.824,93.43,26.96,6.125,7.883,0.1705,11.03,32.99,6.586,27.846,0.09148,8.6,1.0935,0.4987
2024-06-10,69497.73,3665.86,158.98,0.1447,15.899,0.4403,0.099983,468.93,79.63,23.59,6.503,10.343,90.78,26.62,5.788,7.849,0.1663,11.092,32.27,6.391,29.326,0.08912,8.28,1.0335,0.4967
2024-06-11,67316.53,3497.31,149.32,0.13805,14.989,0.422,0.096739,446.35,77.29,22.81,6.376,8.979,87.76,25.67,5.383,7.52,0.1589,10.079,31.55,6.062,27.194,0.08733,7.97,0.9925,0.4803
