date,open,high,low,close,volume,vwap,returns,log_returns,abs_returns,dow,month,vol_7d,vol_30d,vol_90d,ema9,ema21,ma200,ma365,atr14,adx14,rsi2,rsi14,bb_mid,bb_std,bb_upper,bb_lower
2021-04-30,53580.0,58075.01,53068.43,57798.77,52395931985,55630.5525,0.07873777528928705,0.0757916310586242,0.07873777528928705,Friday,April,0.9753416013788234,0.6840170041678516,0.815337957357048,54686.35059714297,55501.5132682876,36039.82085,24350.895780821917,4023.8592857142853,25.515808511678816,76.25018074031232,42.9042717125179,56543.3345,4432.044789503394,65407.424079006785,47679.24492099321
2021-05-01,57798.77,58550.0,57050.94,57859.28,42836427360,57814.7475,0.001046908091642873,0.0010463604655428366,0.001046908091642873,Saturday,May,0.9317213925948953,0.6840096327854357,0.8111429310528562,55320.93647771438,55715.85569844327,36271.97615,24485.224164383562,3925.757857142856,23.935080056820244,100.0,45.466708985461835,56437.0355,4370.211792835429,65177.45908567085,47696.61191432914
2021-05-02,57859.28,57972.26,56072.0,56625.2,38177405335,57132.185,-0.021328989921755026,-0.02155973983483907,0.021328989921755026,Sunday,May,0.937188176921886,0.6878617900124043,0.8130893642235756,55581.78918217151,55798.52336222115,36497.963650000005,24615.743671232874,3408.7785714285706,22.785734568129623,4.674066692929941,50.807902190380155,56276.30449999999,4296.975959959449,64870.25641991889,47682.35258008109
2021-05-03,56625.21,58986.0,56500.0,57212.73,51713139031,57330.985,0.010375769092206388,0.01032231026639191,0.010375769092206388,Monday,May,0.6607519470645477,0.6794637623025014,0.8061222658079834,55907.977345737214,55927.08760201923,36726.4806,24748.080054794522,3342.624999999999,21.341443761864934,32.253336334341796,53.489660163868315,55957.52999999999,3948.327336786019,63854.18467357203,48060.87532642795
2021-05-04,57212.73,57247.24,53057.7,53241.92,68564706967,55189.8975,-0.06940430914588425,-0.0719303700850867,0.06940430914588425,Tuesday,May,0.8563150592601644,0.7180604217242195,0.8124986519231473,55374.76587658977,55682.981456381116,36936.04545,24869.609890410957,3378.9499999999994,21.056893466414305,12.889121917189257,43.456003098653454,55471.036,3624.75053376311,62720.537067526224,48221.534932473776
2021-05-05,53241.91,57980.86,52913.02,57515.69,69241316747,55412.87,0.08027077160252682,0.07721172415929764,0.08027077160252682,Wednesday,May,1.0508460141697449,0.7717796129795731,0.8251526958105343,55802.95070127182,55849.59132398283,37166.78445000001,25002.450712328766,3513.1064285714283,20.510418694754016,51.83732828112529,57.01876201888105,55185.368500000004,3178.8725054555002,61543.113510911004,48827.623489089005
2021-05-06,57515.69,58400.0,55288.0,56440.66,69523285106,56911.0875,-0.0186910736878928,-0.018867959395992277,0.0186910736878928,Thursday,May,1.0418003348674842,0.7717900019238476,0.8242754993096723,55930.492561017454,55903.324839984394,37391.416750000004,25131.998301369866,3373.250714285714,19.83856875634512,79.90147322763988,59.314455215605136,54936.038,2841.149564993037,60618.337129986074,49253.73887001393
2021-05-07,56444.82,58735.95,55300.0,57380.39,68434023376,56965.29,0.016649876170831357,0.016512786573027235,0.016649876170831357,Friday,May,0.8702883578998561,0.7630624792913142,0.8236343333887844,56220.472048813965,56037.60349089491,37619.51645,25261.794520547945,3285.3949999999995,19.07806802047719,46.64227997379332,61.97212885186551,54802.1145,2643.1971026104493,60088.5087052209,49515.72029477911
2021-05-08,57380.39,59559.84,56980.01,58958.05,65382980634,58219.5725,0.027494759098012356,0.027123566740706487,0.027494759098012356,Saturday,May,0.8931634122724361,0.7576035211145157,0.8242708250053398,56767.98763905118,56303.09862808628,37854.68755,25396.446712328765,3288.687142857142,18.032652801876008,100.0,66.83268626054686,54936.2965,2786.1251832690823,60508.54686653816,49364.04613346183
2021-05-09,58958.06,59300.52,56265.3,58312.57,65906690347,58209.1125,-0.01094812328426742,-0.01100849502856837,0.01094812328426742,Sunday,May,0.8785467397582111,0.7587935948062451,0.729047927899042,57076.90411124095,56485.7778437148,38082.2104,25530.077835616437,3252.104999999999,17.32842785482303,70.96539129339577,67.66141679934483,55067.08349999999,2883.401536150968,60833.886572301926,49300.28042769806
2021-05-10,58313.84,59592.2,53600.0,55866.41,71776546298,56843.1125,-0.04194910291211651,-0.04285437393832368,0.04194910291211651,Monday,May,0.9386493956778708,0.7660053213794713,0.7347025472652382,56834.80528899276,56429.47167610437,38296.607350000006,25659.21906849315,3281.377857142856,17.563634279920464,0.0,53.85127874580894,55035.4395,2870.2994937730014,60776.038487546,49294.840512454
2021-05-11,55866.38,56962.07,54511.48,56753.19,61308396325,56023.28,0.015873223283901616,0.01574856113820898,0.015873223283901616,Tuesday,May,0.7514852055018166,0.768235909735704,0.7309419902206059,56818.482231194204,56458.90061464033,38515.687849999995,25791.221232876713,3300.1064285714274,17.78204024608237,26.606539571669458,53.59646038418468,55183.056000000004,2879.367914117177,60941.79182823436,49424.32017176565
