timestamp,date,open,high,low,close,volume
1594699200000,2020-07-14 04:00,9217.9,9217.9,9151.3,9182.7,5778.74912499
1594713600000,2020-07-14 08:00,9182.7,9236.6,9111,9233.4,6129.8225545
1594728000000,2020-07-14 12:00,9233.5,9244,9185,9220.1,7191.94728339
1594742400000,2020-07-14 16:00,9220.2,9273.3,9211.6,9267.2,4002.19284904
1594756800000,2020-07-14 20:00,9267.2,9273.5,9236.9,9253.2,3623.75438677
1594771200000,2020-07-15 00:00,9253.2,9272,9230.8,9234.2,4132.28693092
1594785600000,2020-07-15 04:00,9234.2,9248.6,9220.2,9230.9,3664.64649192
1594800000000,2020-07-15 08:00,9230.9,9247.5,9188,9218.8,5832.63010572
1594814400000,2020-07-15 12:00,9218.8,9246.9,9198.7,9206.3,4995.44500482
1594828800000,2020-07-15 16:00,9206.2,9221.1,9160,9183.8,4842.79658382
1594843200000,2020-07-15 20:00,9183.7,9235.4,9181.7,9198.5,3636.14475873
1594857600000,2020-07-16 00:00,9198.5,9224.6,9181.2,9201,3678.05612671
1594872000000,2020-07-16 04:00,9201,9214,9085.3,9125.4,7055.17700013
1594886400000,2020-07-16 08:00,9125.4,9139.6,9047.1,9082.1,9177.92451976
1594900800000,2020-07-16 12:00,9082.2,9127.8,9070.4,9124.1,7924.59706256
1594915200000,2020-07-16 16:00,9124.1,9152,9113.2,9125.4,19737.39769854
1594929600000,2020-07-16 20:00,9125.5,9144.7,9094,9133.9,5182.45319439
1594944000000,2020-07-17 00:00,9134,9139.9,9105.9,9118.7,3832.06000308
1594958400000,2020-07-17 04:00,9118.7,9132.2,9090.7,9111.3,4302.98725474
1594972800000,2020-07-17 08:00,9111.4,9139.5,9096.9,9138.3,4498.17959923
1594987200000,2020-07-17 12:00,9138.3,9185,9138.3,9146.7,6019.82922068
1595001600000,2020-07-17 16:00,9146.7,9168,9131,9162.6,2823.24732569
1595016000000,2020-07-17 20:00,9162.6,9178,9146.6,9155.3,3207.91693456
1595030400000,2020-07-18 00:00,9155.3,9166.5,9125,9137,4462.98549504
1595044800000,2020-07-18 04:00,9137,9145,9131.4,9137.1,1934.91690637
1595059200000,2020-07-18 08:00,9137.1,9206.8,9126.7,9161.3,4571.83544883
1595073600000,2020-07-18 12:00,9161.3,9172,9155.2,9169,2463.34172408
1595088000000,2020-07-18 16:00,9169,9200.4,9148.5,9161.3,11833.28766228
1595102400000,2020-07-18 20:00,9161.3,9175.8,9156.5,9168.6,4569.90086355
1595116800000,2020-07-19 00:00,9168.6,9178.5,9144.3,9154.4,2786.88052711
1595131200000,2020-07-19 04:00,9154.5,9158.7,9141.1,9155.5,1814.02540252
1595145600000,2020-07-19 08:00,9155.5,9155.7,9099.2,9123.5,5746.6684917
1595160000000,2020-07-19 12:00,9123.5,9136,9112,9120.3,2521.80703182
1595174400000,2020-07-19 16:00,9120.4,9172.9,9120.3,9164.8,2559.03091792
1595188800000,2020-07-19 20:00,9164.8,9230,9156.2,9207.6,4143.5675904
1595203200000,2020-07-20 00:00,9208.6,9218.6,9175.5,9191.8,3103.13214705
1595217600000,2020-07-20 04:00,9191.8,9194.1,9172.2,9181.8,2862.04884682
1595232000000,2020-07-20 08:00,9181.8,9192.1,9134.4,9149.1,5633.60619272
1595246400000,2020-07-20 12:00,9149,9177.6,9142.1,9172.6,4639.15489217
1595260800000,2020-07-20 16:00,9172.6,9200,9146.9,9159.3,17310.37388027
1595275200000,2020-07-20 20:00,9159.4,9183.4,9145.7,9160.5,6320.27083927
1595289600000,2020-07-21 00:00,9160.5,9193.5,9152,9178,4099.51434362
1595304000000,2020-07-21 04:00,9178,9385.7,9174.9,9314.6,8251.13894503
1595318400000,2020-07-21 08:00,9314.6,9350,9300,9341.6,6470.43239815
1595332800000,2020-07-21 12:00,9341.6,9438,9324,9336.2,9173.99872715
1595347200000,2020-07-21 16:00,9336.3,9388.1,9321.7,9352.7,3362.38552506
1595361600000,2020-07-21 20:00,9352.7,9388.9,9352.7,9387.8,3257.33282477
1595376000000,2020-07-22 00:00,9387.8,9387.8,9350.8,9359.7,4463.73234402
1595390400000,2020-07-22 04:00,9359.8,9366.1,9275,9301.1,3857.56047308
1595404800000,2020-07-22 08:00,9301.1,9353.4,9295.4,9347,5172.02182403
1595419200000,2020-07-22 12:00,9347,9352.5,9313.6,9336.6,3159.27349415
1595433600000,2020-07-22 16:00,9336.7,9385,9326.5,9371.4,8299.74265678
1595448000000,2020-07-22 20:00,9371.4,9543.8,9361,9518.3,9051.15545619
1595462400000,2020-07-23 00:00,9518.4,9529.9,9464.7,9491.6,5632.94065403
1595476800000,2020-07-23 04:00,9491.7,9506.3,9465.4,9490,3266.45263832
1595491200000,2020-07-23 08:00,9490,9525.9,9478.2,9505.2,3848.20447956
1595505600000,2020-07-23 12:00,9505.1,9580,9441.7,9524.8,7842.14111212
1595520000000,2020-07-23 16:00,9524.8,9666,9510.9,9594.5,11569.87124528
1595534400000,2020-07-23 20:00,9594.5,9609.1,9568.9,9603.7,3696.6350278
1595548800000,2020-07-24 00:00,9603.7,9604.3,9538,9560.4,5307.83844744
1595563200000,2020-07-24 04:00,9560.7,9569.5,9466,9509.1,7137.21471968
1595577600000,2020-07-24 08:00,9509.1,9559.2,9485.5,9531.1,5597.97881319
1595592000000,2020-07-24 12:00,9531,9563.3,9498.8,9550.7,3459.84099625
1595606400000,2020-07-24 16:00,9550.7,9590,9520.2,9581.3,7494.7965846
1595620800000,2020-07-24 20:00,9581.3,9631,9512,9537.4,5678.23278432
1595635200000,2020-07-25 00:00,9537.4,9617.7,9524.7,9582.2,6566.07663962
1595649600000,2020-07-25 04:00,9582.2,9622,9566.6,9569,9107.82279975
1595664000000,2020-07-25 08:00,9569.1,9608,9562.3,9575,5319.15971078
1595678400000,2020-07-25 12:00,9575,9610,9555,9593,5499.43033096
1595692800000,2020-07-25 16:00,9593,9707.6,9574,9675.7,11401.94122935
1595707200000,2020-07-25 20:00,9675.3,9730,9668.4,9701.5,6902.06805034
1595721600000,2020-07-26 00:00,9701.5,9702.1,9649.2,9677.5,4751.82520152
1595736000000,2020-07-26 04:00,9677.6,9732.7,9660.1,9715.3,4958.26521526
1595750400000,2020-07-26 08:00,9716,10163.2,9705,9969.5,27563.066576
1595764800000,2020-07-26 12:00,9969.5,9989,9802,9959.1,6742.54076794
1595779200000,2020-07-26 16:00,9959.1,9986.3,9850,9867.6,8173.56881575
1595793600000,2020-07-26 20:00,9867.5,9938.4,9845.2,9931.5,3926.11669624
1595808000000,2020-07-27 00:00,9931.5,10323.3,9921.3,10259.3,18952.66056675
1595822400000,2020-07-27 04:00,10258.8,10319.5,10145.9,10158.3,9401.59481881
1595836800000,2020-07-27 08:00,10158.3,10325,10120.3,10255.1,8718.75044351
1595851200000,2020-07-27 12:00,10255.2,10441.1,10224.2,10300,14414.55551044
1595865600000,2020-07-27 16:00,10299.9,10943,10297.5,10790,25628.70794648
1595880000000,2020-07-27 20:00,10790.6,11386,10784,11031.3,24897.45791799
1595894400000,2020-07-28 00:00,11031.4,11239.3,10839.7,10967.7,18361.30083068
1595908800000,2020-07-28 04:00,10967.7,11041.8,10836.8,10884.6,11129.9571759
