date,open,high,low,close,volume,vwap
2022-05-11,31002.39,32185.9,27682.38,28972.34,70388855818,29960.7525
2022-05-12,28977.75,30091.2,25338.53,28941.95,66989173272,28337.3575
2022-05-13,28941.95,30990,28662.7,29232.18,42841124537,29456.7075
2022-05-14,29234.73,30287.58,28564.38,30041.88,28579868620,29532.1425
2022-05-15,30041.9,31418.35,29436.06,31290.05,25835372065,30546.59
2022-05-16,31290.02,31293.31,29055,29839.89,32613897286,30369.555
2022-05-17,29839.89,30750,29415.01,30412.12,29101473475,30104.255
2022-05-18,30412.1,30675.92,28605,28672.94,31285268319,29591.49
2022-05-19,28671.5,30500,28645.2,30274.59,33773447707,29522.8225
2022-05-20,30274.59,30729.83,28690.92,29155.75,30749382605,29712.7725
2022-05-21,29155.74,29613.34,28913.26,29408.26,17274840442,29272.65
2022-05-22,29407.4,30457.9,29211,30260.87,21631532270,29834.2925
2022-05-23,30258.04,30635.39,28847.72,29082.52,31483454557,29705.9175
2022-05-24,29079.31,29802,28611,29626.44,26616506245,29279.6875
2022-05-25,29627.61,30192.08,29296.12,29503.49,27525063551,29654.825
2022-05-26,29503.48,29850,28000,29166.06,36774325352,29129.885
2022-05-27,29166.06,29355.4,28220,28598.31,36582005748,28834.9425
2022-05-28,28598.31,29239.52,28500,29008.99,35519577634,28836.705
2022-05-29,29008.99,29550,28809.84,29447.07,18093886409,29203.975
2022-05-30,29447.08,32232.16,29273.65,31711.42,39277993274,30666.0775
2022-05-31,31716.67,32383.96,31195.9,31784.05,33538210634,31770.145
2022-06-01,31784.18,31964.56,29308.01,29788.79,41135817341,30711.385
2022-06-02,29789.19,30655,29558.61,30433.75,29083562061,30109.1375
2022-06-03,30429.12,30674.95,29213.47,29670.85,26175547452,29997.0975
2022-06-04,29672.77,29952,29454.14,29843.18,16588370958,29730.5225
2022-06-05,29837.56,30158.44,29505.65,29901.54,17264085441,29850.7975
2022-06-06,29899.62,31745,29866.44,31343.61,31947336829,30713.6675
2022-06-07,31349.59,31549.21,29200,31106.9,40770974039,30801.425
2022-06-08,31111,31306.32,29829.98,30177,30242059107,30606.075
2022-06-09,30182.92,30679.72,29904,30079.62,21692004719,30211.565
2022-06-10,30079.59,30337.83,28821.15,29063.11,29867476527,29575.42
2022-06-11,29058.79,29411.11,28080.01,28388.63,27246574439,28734.635
2022-06-12,28395.03,28516.33,26532.95,26555.2,34163220274,27499.8775
2022-06-13,26555.17,26869.35,21920,22460.97,68204556440,24451.3725
2022-06-14,22460.97,23299.22,20816.4,22120.25,50913575242,22174.21
2022-06-15,22120.23,22769.12,20071,22562.33,54912007015,21880.67
2022-06-16,22562.33,22974.1,20200,20372,31183975654,21527.1075
2022-06-17,20371.96,21338.7,20209.73,20447.86,27132421514,20592.0625
2022-06-18,20447.86,20750,17567.45,18948.89,42009436760,19428.55
2022-06-19,18944.66,20795.11,17934.26,20552.44,35329942625,19556.6175
2022-06-20,20552.39,21041.62,19603.8,20549.75,30818458597,20436.89
2022-06-21,20547.68,21711,20328.03,20696.96,28970212744,20820.9175
2022-06-22,20699.63,20873.52,19751.51,19968.46,28574793478,20323.28
2022-06-23,19970.07,21211.97,19869.41,21104.45,26188097173,20538.975
2022-06-24,21104.45,21537.46,20712.54,21223.72,24957784918,21144.5425
2022-06-25,21221.13,21594.5,20900,21478.04,18372538715,21298.4175
2022-06-26,21474.14,21866,20944.68,21027.92,18027170497,21328.185
2022-06-27,21024.85,21520,20500,20725.17,20965695707,20942.505
2022-06-28,20722.95,21189.99,20164.7,20252.89,21381535161,20582.6325
2022-06-29,20253.5,20410.91,19823.43,20094.79,23552740328,20145.6575
2022-06-30,20098,20143.53,18603,19985.62,26267239923,19707.5375
2022-07-01,19985.62,20879.99,18938.33,19252.76,30767551159,19764.175
2022-07-02,19252.76,19422.02,18955.02,19224.03,18100418740,19213.4575
2022-07-03,19225.54,19622.33,18755.75,19291.33,16390821947,19223.7375
2022-07-04,19291.35,20331.76,19029.33,20211.35,21594638208,19715.9475
2022-07-05,20212.42,20734.89,19274.95,20153.51,26715546990,20093.9425
2022-07-06,20153.74,20650,19743,20542.67,24598943708,20272.3525
2022-07-07,20542.66,21855.72,20224.8,21614.6,25814972520,21059.445
2022-07-08,21618.04,22490.54,21172,21582.2,49899834488,21715.695
2022-07-09,21582.28,21959.3,21311.04,21583.99,29641127858,21609.1525
2022-07-10,21582.23,21595.75,20636.53,20850.65,28688807249,21166.29
2022-07-11,20850.65,20854.32,19860.12,19942.43,24150249025,20376.88
2022-07-12,19942.44,20037.46,19226.47,19303.65,25810220018,19627.505
2022-07-13,19304.71,20330.71,18892,20220.23,33042430345,19686.9125
2022-07-14,20219.69,20893.73,19607.14,20577.02,31158743333,20324.395
2022-07-15,20574.96,21196.37,20368.67,20827.55,25905575359,20741.8875
2022-07-16,20823.06,21582.71,20475.94,21189.68,24302954056,21017.8475
2022-07-17,21189.23,21667.1,20750.1,20791.74,22927802083,21099.5425
2022-07-18,20791.74,22777,20755.95,22427.56,39974475562,21688.0625
2022-07-19,22434.97,23800,21578.57,23395.06,48765202697,22802.15
2022-07-20,23398.46,24287.13,22899,23226.99,42932549127,23452.895
2022-07-21,23225.24,23434.65,22340.07,23153.96,33631012204,23038.48
2022-07-22,23152.76,23763.55,22505.56,22687.68,31421555646,23027.3875
2022-07-23,22688.85,23006.16,21941.01,22450.69,24021799169,22521.6775
2022-07-24,22451.36,23036.46,22263.85,22583.43,23565495303,22583.775
2022-07-25,22583.37,22665.74,21254.97,21313.41,35574561406,21954.3725
2022-07-26,21312.06,21344.43,20715,21261.57,28624673855,21158.265
2022-07-27,21260.22,23110.73,21045.73,22962.59,31758955233,22094.8175
2022-07-28,22960.74,24206.11,22580.86,23851.7,40212386158,23399.8525
2022-07-29,23851.66,24450,23429.71,23784.5,35887249746,23878.9675
2022-07-30,23787.84,24666,23516.11,23650.13,28148218301,23905.02
2022-07-31,23648.15,24192.18,23240.01,23307.44,23553591896,23596.945
2022-08-01,23307.44,23518.89,22850,23273.86,25849159141,23237.5475
2022-08-02,23273.85,23464.97,22659.06,22989.4,28389250717,23096.82
2022-08-03,22994.78,23650.96,22694.56,22825,26288169966,23041.325
2022-08-04,22824.88,23234.29,22392.88,22623.94,25120229769,22768.9975
2022-08-05,22624.44,23478.58,22589.83,23320.81,28881249043,23003.415
2022-08-06,23320.71,23357.19,22917.49,22960.93,15978259885,23139.08
2022-08-07,22960.86,23405.02,22852.13,23177.39,15886817043,23098.85
2022-08-08,23180.26,24251.08,23158.32,23815.65,28575544847,23601.3275
2022-08-09,23815.68,23929.35,22871.66,23158.27,23555719219,23443.74
2022-08-10,23158.32,24224.67,22666.23,23962.18,32837431722,23502.85
2022-08-11,23959.3,24929.99,23862.66,23944.86,37127036580,24174.2025
2022-08-12,23944.85,24463.01,23600.01,24415.18,27265804688,24105.7625
2022-08-13,24415.08,24898.91,24302.36,24456.49,22987346289,24518.21
2022-08-14,24456.17,25054.1,24151.63,24316.71,22994133555,24494.6525
2022-08-15,24316.58,25214.57,23777,24097.82,35123501685,24351.4925
2022-08-16,24099.7,24253.98,23668,23857.93,27753685646,23969.9025
2022-08-17,23857.89,24448.49,23180.14,23341.17,30931623076,23706.9225
2022-08-18,23344.42,23600,23107.27,23189.46,23747613147,23310.2875
2022-08-19,23188.94,23206.76,20782.39,20834.94,40509610260,22003.2575
2022-08-20,20834.94,21372.93,20760.93,21139.23,27595671000,21027.0075
2022-08-21,21139.22,21795.08,21067.33,21518.62,23102307723,21380.0625
2022-08-22,21514.45,21540,20889.69,21398.25,31666498758,21335.5975
2022-08-23,21396.37,21679.52,20889.69,21528.34,31878280659,21373.48
